key,input,activity10
AHJRHEGDXFFMBM-UHFFFAOYSA-N,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,0.5569307
PTOIAAWZLUQTIO-GXFFZTMASA-N,CCC(=O)NC[C@@H]1C[C@H]1c1cccc2c1CCO2,0.28547856
UHWVSEOVJBQKBE-UHFFFAOYSA-N,COc1ccc(CN2CCNCC2)c(OC)c1OC,0.34323433
YQNWZWMKLDQSAC-UHFFFAOYSA-N,Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1,0.6188119
MCGSCOLBFJQGHM-SCZZXKLOSA-N,Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,0.24009901
ZCIGNRJZKPOIKD-CQXVEOKZSA-N,CC(C)c1nc(CN(C)C(=O)N[C@@H](CCN2CCOCC2)C(=O)N[C@H](CC[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)Cc2ccccc2)cs1,0.65759075
VERWOWGGCGHDQE-UHFFFAOYSA-N,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,0.6592409
NDCUAPJVLWFHHB-UHNVWZDZSA-N,NC(=O)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O,0.0990099
IFSDAJWBUCMOAH-HNNXBMFYSA-N,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,0.51237625
XYFPWWZEPKGCCK-GOSISDBHSA-N,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,0.5445545
JHFNIHVVXRKLEF-DCZLAGFPSA-N,Cn1c(N)c(NC(=O)NCCN)c[n+]1CC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c3nsc(N)n3)[C@H]2SC1,0.15519051
XNKCCCKFOQNXKV-ZRSCBOBOSA-N,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](OCCOCCOCCOCCOCCOCCOCCOC)CC[C@@]3(O)[C@H]1C5,0.49876237
WAXQNWCZJDTGBU-UHFFFAOYSA-N,Cc1ccccc1-c1cc(N2CCN(C)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,0.6782178
FYMHQCNFKNMJAV-HOTGVXAUSA-N,N#Cc1c(N2C[C@@H]3NCCO[C@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,0.015470297
QCGUSIANLFXSGE-GFCCVEGCSA-N,Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](COP(=O)(O)O)OC4=O)cc3F)cn2)n1,0.18564357
IJDNQMDRQITEOD-UHFFFAOYSA-N,CCCC,0.17821783
NFEZZTICAUWDHU-RDTXWAMCSA-N,C=C1CCN([C@H](C)[C@](O)(Cn2cncn2)c2ccc(F)cc2F)CC1,0.23143564
FJZZPCZKBUKGGU-AUSIDOKSSA-N,CCCCCCCC(=O)N[C@H](CN1CCCC1)[C@H](O)c1ccc2c(c1)OCCO2,0.43960395
OBWASQILIWPZMG-QZMOQZSNSA-N,OC[C@H]1O[C@@H](c2ccc(Cl)c(Cc3ccc(O[C@H]4CCOC4)cc3)c2)[C@H](O)[C@@H](O)[C@@H]1O,0.4599835
JYTNQNCOQXFQPK-MRXNPFEDSA-N,Cc1ccc(-n2nccn2)c(C(=O)N2CCN(c3nc4cc(Cl)ccc4o3)CC[C@H]2C)c1,0.43976897
PQLXHQMOHUQAKB-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C,0.73432344
ZBGXUVOIWDMMJE-QHNZEKIYSA-N,CCOC(=O)N[C@@H]1CC[C@@H]2[C@@H](C1)C[C@H]1C(=O)O[C@H](C)[C@H]1[C@H]2/C=C/c1ccc(-c2cccc(F)c2)cn1,0.49636963
ANJTVLIZGCUXLD-DTWKUNHWSA-N,O=c1cccc2n1C[C@@H]1CNC[C@H]2C1,0.31353134
VRTWBAAJJOHBQU-KMWAZVGDSA-N,COC(=O)N[C@H](C(=O)N1CC2(CC2)C[C@H]1c1ncc(-c2ccc3c(c2)C(F)(F)c2cc(-c4ccc5nc([C@@H]6[C@H]7CC[C@H](C7)N6C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]c5c4)ccc2-3)[nH]1)C(C)C,0.4570957
UXOWGYHJODZGMF-QORCZRPOSA-N,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC,0.41023102
GNRXCIONJWKSEA-UHFFFAOYSA-N,CNCC12CCC(c3ccccc31)c1ccccc12,0.7970297
KHOITXIGCFIULA-UHFFFAOYSA-N,CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,0.29744226
OJGDCBLYJGHCIH-UHFFFAOYSA-N,CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1,0.5
GIYAQDDTCWHPPL-UHFFFAOYSA-N,CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC,0.054455444
UMSGKTJDUHERQW-UHFFFAOYSA-N,Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2,0.2640264
ALELTFCQZDXAMQ-UHFFFAOYSA-N,CC(CC1c2ccccc2CCc2ccccc21)CN(C)C,0.8997525
PBKZPPIHUVSDNM-WNHSNXHDSA-N,C[C@]12CCC(=O)C=C1C=C[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@]2(O)CCC(=O)O,0.004950495
IZLPZXSZLLELBJ-UHFFFAOYSA-N,CCCCSc1ccc(C(SCCN(C)C)c2ccccc2)cc1,0.8560231
XSXCZNVKFKNLPR-SDQBBNPISA-N,CN1CC(O)C2=C/C(=N/NC(N)=O)C(=O)C=C21,0.043729372
QTGIAADRBBLJGA-UHFFFAOYSA-N,CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC,0.015346535
CZTQZXZIADLWOZ-CRAIPNDOSA-N,O=C(Cc1cccs1)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12,0.31023103
OGGAHXJZRRGBTK-UHFFFAOYSA-N,CCC(C)(Oc1ccc(C2(c3cccc(OC(C)(CC)C(=O)O)c3)CCCCC2)cc1)C(=O)O,0.3250825
UBRQDKQPKPAADM-UHFFFAOYSA-N,[NH]C(=O)C1(N2CCCCC2)CCN(CCCN2c3ccccc3CCc3ccc(Cl)cc32)CC1,0.7640264
FLNXBVJLPJNOSI-UHFFFAOYSA-N,Clc1ccc(C(OCCN2CCCCC2)c2ccccc2)cc1,0.695132
SLFGIOIONGJGRT-UHFFFAOYSA-N,CC(CN(C)C)CN1c2ccccc2Sc2ccc(C#N)cc21,0.98762375
SEDQWOMFMIJKCU-UHFFFAOYSA-N,CNCCON=c1c2ccccc2ccc2ccccc12,0.8688119
RYQOGSFEJBUZBX-UHFFFAOYSA-N,CN(C)CCCN1c2ccccc2C(C)(C)c2ccccc21,0.96039605
GZSOSUNBTXMUFQ-YFAPSIMESA-N,COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1O,0.43688118
UUCMDZWCRNZCOY-UHFFFAOYSA-N,OCCN(CCO)c1nc(-c2ccccc2)c(-c2ccccc2)o1,0.46039605
DLJSWBUDZJQGLE-GHBBWTPBSA-N,[NH]C(=O)N/C=C1\NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)C[C@@H](N)[C@H](O)CCN)CNC(=O)[C@H]([C@H]2CCNC(=N)N2)NC1=O,0.17854786
SQUNAWUMZGQQJD-UHFFFAOYSA-N,CCc1ccc(C(=O)C(C)CN2CCCCC2)cc1,0.48019803
RHAXSHUQNIEUEY-UHFFFAOYSA-N,COc1cc(C)nc(-n2nc(C)cc2OC)n1,0.2697784
BSHWLCACYCVCJE-UHFFFAOYSA-N,CCOC(CN1CCN(CC(C)C(=O)c2ccccc2)CC1)c1ccccc1,0.7326733
VTUSIVBDOCDNHS-UHFFFAOYSA-N,CCCN(CC)C(CC)C(=O)Nc1c(C)cccc1C,0.23607968
XILVEPYQJIOVNB-UHFFFAOYSA-N,O=C(OCCOCCO)c1ccccc1Nc1cccc(C(F)(F)F)c1,0.37252474
XXRVYAFBUDSLJX-UHFFFAOYSA-N,CC(C)(Oc1ccc(Cl)cc1)C(=O)OCCOC(=O)c1cccnc1,0.44678217
ZCKKHYXUQFTBIK-MDZDMXLPSA-N,CCOC(=O)/C=C1/SC(N2CCCCC2)C(=O)N1C,0.25660065
ZPAKPRAICRBAOD-UHFFFAOYSA-N,O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1,0.096534654
FVNFBBAOMBJTST-UHFFFAOYSA-N,O=C1NCC2(CCN(CCc3ccccc3)CC2)O1,0.76567656
APQPGQGAWABJLN-UHFFFAOYSA-N,O=C(OCC(O)CO)c1ccccc1Nc1ccnc2c(C(F)(F)F)cccc12,0.27722773
CPEUVMUXAHMANV-UHFFFAOYSA-N,COC(=O)Nc1nc2ccc(C(=O)c3ccc(F)cc3)cc2[nH]1,0.2739274
NJNWEGFJCGYWQT-VSXGLTOVSA-N,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(Cl)[C@@H](Cl)C[C@]3(C)[C@]2(C(=O)CO)O1,0.23019803
GAKMQHDJQHZUTJ-ULHLPKEOSA-N,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,0.18289329
YVHXHNGGPURVOS-SBTDHBFYSA-N,C=C1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,0.19306931
KSNNEUZOAFRTDS-UHFFFAOYSA-N,CN(CC(=O)N1CCOCC1)Cc1c(Cl)cccc1NC(=O)c1ccccc1,0.44554454
VWNWVCJGUMZDIU-UHFFFAOYSA-N,CC(CN1c2ccccc2Sc2ccc(S(=O)(=O)N(C)C)cc21)N(C)C,0.7584158
JTLXCMOFVBXEKD-FOWTUZBSSA-N,C/C(=C(/CCO)SSCC1CCCO1)N(C=O)Cc1cnc(C)nc1N,0.22970296
MIZMDSVSLSIMSC-OGLSAIDSSA-N,CC(C)C1OC(=O)[C@H](C(C)C)N(C)C(=O)C(C(C)C)OC(=O)[C@H](C(C)C)N(C)C(=O)C(C(C)C)OC(=O)[C@H](C(C)C)N(C)C1=O,0.2549505
KYBOHGVERHWSSV-VNIVIJDLSA-N,CCCCC(C)(C)[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCC/C=C/C(=O)OC,0.23019803
DTOUUUZOYKYHEP-UHFFFAOYSA-N,CCCCC(CC)CN1CN(CC(CC)CCCC)CC(C)(N)C1,0.42927864
OXLZNBCNGJWPRV-UHFFFAOYSA-N,Oc1ccc(C(O)CNCCCCCCNCC(O)c2ccc(O)c(O)c2)cc1O,0.5445545
UYNVMODNBIQBMV-UHFFFAOYSA-N,CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,0.8712871
XQZXYNRDCRIARQ-LURJTMIESA-N,C[C@H](O)C(=O)Nc1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I,0.18440594
OIRFJRBSRORBCM-UHFFFAOYSA-N,CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)O,0.16089109
WFLSCFISQHLEED-UHFFFAOYSA-N,CC(CC(C#N)(c1ccccc1)C(C)C)N(C)C,0.41672167
MPIPASJGOJYODL-UHFFFAOYSA-N,Clc1ccc(C(Cn2ccnc2)OCc2c(Cl)cccc2Cl)c(Cl)c1,0.9620462
BMUKKTUHUDJSNZ-UHFFFAOYSA-N,CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1,0.42490572
WFNAKBGANONZEQ-UHFFFAOYSA-N,CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,0.77179396
TTZHDVOVKQGIBA-SFBMSCKXSA-N,CC(C)OC(=O)[C@H](C)NP(=O)(OCC1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(F)[C@@H]1O)Oc1ccccc1,0.44238174
YTAOBBFIOAEMLL-WYMLVPIESA-N,N#C/C(=C1/SCC(c2ccc(Cl)cc2Cl)S1)n1ccnc1,0.47566006
JGCMEBMXRHSZKX-UHFFFAOYSA-N,CCCNS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1,0.6452145
WXXSNCNJFUAIDG-UHFFFAOYSA-N,COC(=O)N(C)c1c(N)nc(-c2nn(Cc3ccccc3F)c3ncccc23)nc1N,0.30363035
RHWKPHLQXYSBKR-BMIGLBTASA-N,C[C@@H]1CCO[C@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,0.21782178
IJDNQMDRQITEOD-UHFFFAOYSA-N,CCCC,0.17821783
VBZDETYCYXPOAK-OVCLIPMQSA-N,CC(Cc1ccccc1)/N=C/C(Cl)(Cl)Cl,0.3008251
GTAIPSDXDDTGBZ-OYRHEFFESA-N,O=C1[C@H]2CCCC[C@H]2C(=O)N1CCCCN1CCN(C2=NSCc3ccccc32)CC1,0.7871287
GJJFMKBJSRMPLA-DZGCQCFKSA-N,CCN(CC)C(=O)[C@@]1(c2ccccc2)C[C@H]1CN,0.053630363
ULXXDDBFHOBEHA-CWDCEQMOSA-N,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,0.47772276
IJDNQMDRQITEOD-UHFFFAOYSA-N,CCCC,0.17821783
BFSMGDJOXZAERB-UHFFFAOYSA-N,CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1,0.4108911
LIRYPHYGHXZJBZ-UHFFFAOYSA-N,CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1,0.36138615
UVSMNLNDYGZFPF-UHFFFAOYSA-N,Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,0.21287128
ZSDBFLMJVAGKOU-UHFFFAOYSA-N,O=C(CCCc1ccccc1)OCC(COC(=O)CCCc1ccccc1)OC(=O)CCCc1ccccc1,0.5499175
LDCRTTXIJACKKU-ONEGZZNKSA-N,COC(=O)/C=C/C(=O)OC,0.034240924
XTNGUQKDFGDXSJ-ZXGKGEBGSA-N,Cc1ccc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(-c2ccc(F)cc2)s1,0.47524753
XTULMSXFIHGYFS-VLSRWLAYSA-N,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)SCF,0.3919142
ZMEULISFKSVRLQ-AZXRADLDSA-N,C[C@]12CCC(=O)C(=O)C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,0.26435643
QUIJNHUBAXPXFS-XLJNKUFUSA-N,COc1nc2ccc(Br)cc2cc1[C@@H](c1ccccc1)[C@@](O)(CCN(C)C)c1cccc2ccccc12,0.64851487
PHXJVRSECIGDHY-UHFFFAOYSA-N,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,0.51287127
WXCXUHSOUPDCQV-UHFFFAOYSA-N,CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1F,0.43316832
ASMXXROZKSBQIH-VITNCHFBSA-N,O=C(O[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)C(O)(c1cccs1)c1cccs1,0.49752474
FNHKPVJBJVTLMP-UHFFFAOYSA-N,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1,0.27227724
UJLAWZDWDVHWOW-YPMHNXCESA-N,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,0.2970297
PBAPPPCECJKMCM-IBGZPJMESA-N,Nc1nc(CC(=O)Nc2ccc(CCNC[C@H](O)c3ccccc3)cc2)cs1,0.27029702
KXGCNMMJRFDFNR-WDRJZQOASA-N,C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(N)=O)NC(=O)[C@@H]2CSSC[C@H](N)C(=O)N[C@H]3CSSC[C@H](NC1=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)NCC(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O)CSSC[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCC(=O)O)NC3=O)C(=O)N2,0.42450494
BLMPQMFVWMYDKT-NZTKNTHTSA-N,CC(C)C[C@H](NC(=O)[C@H](CCc1ccccc1)NC(=O)CN1CCOCC1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1,0.4909241
SSQPWTVBQMWLSZ-AAQCHOMXSA-N,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OCC,0.5828383
AQOXEJNYXXLRQQ-UHFFFAOYSA-N,CCOc1ccc(CC(CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O)cc1,0.33745876
LTXREWYXXSTFRX-QGZVFWFLSA-N,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,0.09240924
GPXBXXGIAQBQNI-UHFFFAOYSA-N,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,0.43811882
HFNKQEVNSGCOJV-OAHLLOKOSA-N,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,0.43069306
ZVGNESXIJDCBKN-KFGPIHIUSA-N,CCc1c(Cl)c(O)c(Cl)c(O)c1C(=O)O[C@H]1[C@H](O)[C@H](OC)[C@H](OC/C2=C\C=C\C[C@H](O)/C(C)=C/[C@H](CC)[C@@H](O[C@@H]3OC(C)(C)[C@@H](OC(=O)C(C)C)[C@H](O)[C@@H]3O)/C(C)=C/C(C)=C/CC([C@@H](C)O)OC2=O)O[C@@H]1C,0.5309406
LHHCSNFAOIFYRV-DOVBMPENSA-N,CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C,0.22359736
UFNVPOGXISZXJD-WVMZDRIUSA-N,C=C1C[C@@H]2CC[C@@]34C[C@H]5O[C@H]6[C@@H](O3)[C@H]3OC(CC[C@@H]3O[C@H]6[C@H]5O4)CC(=O)C[C@@H]3[C@@H](OC)[C@@H](C[C@H](O)CN)O[C@H]3C[C@H]3O[C@@H](CC[C@@H]1O2)C[C@@H](C)C3=C,0.32136965
KKGQTZUTZRNORY-UHFFFAOYSA-N,CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1,0.65371287
OOLLAFOLCSJHRE-ZHAKMVSLSA-N,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,0.32046205
IJDNQMDRQITEOD-UHFFFAOYSA-N,CCCC,0.17821783
KTEIFNKAUNYNJU-GFCCVEGCSA-N,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,0.8292079
YIBOMRUWOWDFLG-ONEGZZNKSA-N,Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,0.65346533
VGYFMXBACGZSIL-MCBHFWOFSA-N,O=C(O)C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1,0.31023103
PMMYEEVYMWASQN-WUCPZUCCSA-N,O=C(O)C1C[C@H](O)CN1,0.09834983
RDHQFKQIGNGIED-MRVPVSSYSA-O,CC(=O)O[C@H](CC(=O)O)C[N+](C)(C)C,0.06984323
GUCKKCMJTSNWCU-RQJHMYQMSA-N,CC(=O)N[C@@H](CC(=O)N[C@H](CCC(=O)O)C(=O)O)C(=O)O,0.10742574
BHTRKEVKTKCXOH-VGGMBIBKSA-N,CC(CCC(=O)NCCS(=O)(=O)O)C1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0.21153846
BPQMGSKTAYIVFO-UHFFFAOYSA-N,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,0.5
MBBCVAKAJPKAKM-UHFFFAOYSA-N,O=C(NC1CCN(CCCCC2(C(=O)NCC(F)(F)F)c3ccccc3-c3ccccc32)CC1)c1ccccc1-c1ccc(C(F)(F)F)cc1,0.660066
TZXKOCQBRNJULO-UHFFFAOYSA-N,Cc1c(O)c(=O)ccn1C,0.07673267
HXWLAJVUJSVENX-MYBQVCMBSA-N,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(I)cc1)N2CCCF,0.4640264
SRYYCRXKYKWXDQ-PTGKCMAJSA-N,CC[C@H]1CCC[C@H](O[C@H]2CC[C@H](N(C)C)[C@@H](C)O2)[C@@H](C)C(=O)C2=C[C@@H]3[C@@H](C=C[C@@H]4C[C@@H](O[C@@H]5C[C@@H](C)[C@H](OC)[C@@H](OC)[C@H]5OC)C[C@@H]34)[C@@H]2CC(=O)O1,0.39273927
QJFSABGVXDWMIW-UHFFFAOYSA-N,CCOc1nc2cccc(C(=O)OCc3oc(=O)oc3C)c2n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,0.5972772
PURKAOJPTOLRMP-UHFFFAOYSA-N,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,0.33663365
WSNODXPBBALQOF-VEJSHDCNSA-N,CC(C)OC(=O)CCC/C=C\C[C@@H]1[C@@H](/C=C/C(F)(F)COc2ccccc2)[C@H](O)C[C@@H]1O,0.34529704
KIUKXJAPPMFGSW-MNSSHETKSA-N,CC(=O)N[C@@H]1C(O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](CO)O[C@H]1O[C@H]1[C@H](O)[C@@H](O)[C@H](OC2[C@@H](NC(C)=O)[C@H](O)O[C@H](CO)[C@H]2O)O[C@@H]1C(=O)O,0.24876237
OEKWJQXRCDYSHL-FNOIDJSQSA-N,CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1,0.37376237
PQXKDMSYBGKCJA-CVTJIBDQSA-N,O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(c2nsc3ccccc23)CC1,0.51567656
RUJBDQSFYCKFAA-UHFFFAOYSA-N,CCC1C(C)=NN=C(c2ccc(OC)c(OC)c2)c2cc(OC)c(OC)cc21,0.4719472
ZDLBNXXKDMLZMF-UHFFFAOYSA-N,CCOc1cc(N)c([N+](=O)[O-])cc1C(=O)NC1CCN(CC2CC=CCC2)CC1,0.41740924
HQIRNZOQPUAHHV-UHFFFAOYSA-N,Cc1ccc(Cl)c(OCC(O)CNC(C)(C)C)c1,0.36751533
UUOJIACWOAYWEZ-UHFFFAOYSA-N,Cc1cc2c(OCC(CNC(C)(C)C)OC(=O)c3ccccc3)cccc2[nH]1,0.57054454
SMTZFNFIKUPEJC-UHFFFAOYSA-N,CC(=O)OCC(=O)NCCCOc1cccc(CN2CCCCC2)c1,0.33663365
JKWKMORAXJQQSR-MOPIKTETSA-N,CCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C,0.35643566
QRORCRWSRPKEHR-UHFFFAOYSA-N,Cc1ccc(C(C)C)c(OCC2=NCCN2)c1,0.3349835
OQJBSDFFQWMKBQ-UHFFFAOYSA-N,CC(CN1c2ccccc2Sc2cccnc21)N(C)C,0.62475246
MVMQESMQSYOVGV-UHFFFAOYSA-N,CC(C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1,0.9727723
ICKFFNBDFNZJSX-UHFFFAOYSA-N,CN(C)CCN(Cc1ccc(Cl)cc1)c1ccccn1,0.8894389
REYFJDPCWQRWAA-UHFFFAOYSA-N,c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1,0.7858911
CYFLXLSBHQBMFT-UHFFFAOYSA-N,Cc1nc(NS(=O)(=O)c2ccc(N)cc2)oc1C,0.17161717
SKZKKFZAGNVIMN-UHFFFAOYSA-N,NC(=O)c1ccccc1O,0.03960396
DTVJXCOMJLLMAK-UHFFFAOYSA-N,O=C(OCCOCCN1CCCCC1)N1c2ccccc2Sc2cccnc21,0.7190594
ODFHGIPNGIAMDK-NJBDSQKTSA-N,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N=[N+]=[N-])c3ccccc3)C(=O)N2[C@H]1C(=O)O,0.18694012
BDYYDXJSHYEDGB-UHFFFAOYSA-N,CN(C(=O)C(Cl)Cl)c1ccc(OC(=O)c2ccco2)cc1,0.45544556
XEFQLINVKFYRCS-UHFFFAOYSA-N,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,0.6200495
TZRHLKRLEZJVIJ-UHFFFAOYSA-N,CCC(=O)NS(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1,0.23762377
NZHGWWWHIYHZNX-CSKARUKUSA-N,COc1ccc(/C=C/C(=O)Nc2ccccc2C(=O)O)cc1OC,0.32920793
GXFAIFRPOKBQRV-GHXCTMGLSA-N,N=C1N[C@@H](O)C[C@H]([C@@H]2NC(=O)/C(=C/NC(N)=O)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)C[C@@H](N)CCCN)CNC2=O)N1,0.21485148
VXKHXGOKWPXYNA-PGBVPBMZSA-N,CC(C)C[C@H](NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O,0.4570957
VILCJCGEZXAXTO-UHFFFAOYSA-N,NCCNCCNCCN,0.4009901
YTGJWQPHMWSCST-UHFFFAOYSA-N,CC(S)C(=O)NCC(=O)O,0.07384489
AFNXATANNDIXLG-UHFFFAOYSA-N,Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,0.9372937
